product_vendor,product_name,product_canonical,api_provider_canonical,support_scope,model_name,aa_slug,aa_release_date,model_source,notes,product_url
GitHub,GitHub Copilot,github,xai,recent_6_months_models,Grok Voice Agent,grok-voice,2025-12-17,aa_llm_models_processed_current,,https://docs.github.com/en/copilot/how-tos/administer-copilot/manage-for-organization/use-your-own-api-keys
Groq,Groq API,groq,groq,own_all_models,,,,aa_llm_models_processed_current,no_model_found_in_current_snapshot,https://console.groq.com/docs/models
Groq,Groq API,groq,meta,recent_6_months_models,,,,aa_llm_models_processed_current,no_model_found_in_current_snapshot,https://console.groq.com/docs/models
JetBrains,JetBrains AI Assistant,jetbrains,anthropic,recent_6_months_models,Claude 4.5 Sonnet (Non-reasoning),claude-4-5-sonnet,2025-09-29,aa_llm_models_processed_current,,https://www.jetbrains.com/help/ai-assistant/licensing-and-subscriptions.html
JetBrains,JetBrains AI Assistant,jetbrains,anthropic,recent_6_months_models,Claude 4.5 Sonnet (Reasoning),claude-4-5-sonnet-thinking,2025-09-29,aa_llm_models_processed_current,,https://www.jetbrains.com/help/ai-assistant/licensing-and-subscriptions.html
JetBrains,JetBrains AI Assistant,jetbrains,anthropic,recent_6_months_models,Claude 4.5 Haiku (Non-reasoning),claude-4-5-haiku,2025-10-15,aa_llm_models_processed_current,,https://www.jetbrains.com/help/ai-assistant/licensing-and-subscriptions.html
JetBrains,JetBrains AI Assistant,jetbrains,anthropic,recent_6_months_models,Claude 4.5 Haiku (Reasoning),claude-4-5-haiku-reasoning,2025-10-15,aa_llm_models_processed_current,,https://www.jetbrains.com/help/ai-assistant/licensing-and-subscriptions.html
JetBrains,JetBrains AI Assistant,jetbrains,anthropic,recent_6_months_models,Claude Opus 4.5 (Non-reasoning),claude-opus-4-5,2025-11-24,aa_llm_models_processed_current,,https://www.jetbrains.com/help/ai-assistant/licensing-and-subscriptions.html
JetBrains,JetBrains AI Assistant,jetbrains,anthropic,recent_6_months_models,Claude Opus 4.5 (Reasoning),claude-opus-4-5-thinking,2025-11-24,aa_llm_models_processed_current,,https://www.jetbrains.com/help/ai-assistant/licensing-and-subscriptions.html
JetBrains,JetBrains AI Assistant,jetbrains,anthropic,recent_6_months_models,"Claude Opus 4.6 (Adaptive Reasoning, Max Effort)",claude-opus-4-6-adaptive,2026-02-05,aa_llm_models_processed_current,,https://www.jetbrains.com/help/ai-assistant/licensing-and-subscriptions.html
JetBrains,JetBrains AI Assistant,jetbrains,anthropic,recent_6_months_models,"Claude Opus 4.6 (Non-reasoning, High Effort)",claude-opus-4-6,2026-02-05,aa_llm_models_processed_current,,https://www.jetbrains.com/help/ai-assistant/licensing-and-subscriptions.html
JetBrains,JetBrains AI Assistant,jetbrains,anthropic,recent_6_months_models,"Claude Sonnet 4.6 (Adaptive Reasoning, Max Effort)",claude-sonnet-4-6-adaptive,2026-02-17,aa_llm_models_processed_current,,https://www.jetbrains.com/help/ai-assistant/licensing-and-subscriptions.html
JetBrains,JetBrains AI Assistant,jetbrains,anthropic,recent_6_months_models,"Claude Sonnet 4.6 (Non-reasoning, High Effort)",claude-sonnet-4-6,2026-02-17,aa_llm_models_processed_current,,https://www.jetbrains.com/help/ai-assistant/licensing-and-subscriptions.html
JetBrains,JetBrains AI Assistant,jetbrains,anthropic,recent_6_months_models,"Claude Sonnet 4.6 (Non-reasoning, Low Effort)",claude-sonnet-4-6-non-reasoning-low-effort,2026-02-17,aa_llm_models_processed_current,,https://www.jetbrains.com/help/ai-assistant/licensing-and-subscriptions.html
JetBrains,JetBrains AI Assistant,jetbrains,google,recent_6_months_models,Gemini 2.5 Flash-Lite Preview (Sep '25) (Reasoning),gemini-2-5-flash-lite-preview-09-2025-reasoning,2025-09-08,aa_llm_models_processed_current,,https://www.jetbrains.com/help/ai-assistant/licensing-and-subscriptions.html
JetBrains,JetBrains AI Assistant,jetbrains,google,recent_6_months_models,Gemini 2.5 Flash Preview (Sep '25) (Non-reasoning),gemini-2-5-flash-preview-09-2025,2025-09-25,aa_llm_models_processed_current,,https://www.jetbrains.com/help/ai-assistant/licensing-and-subscriptions.html
JetBrains,JetBrains AI Assistant,jetbrains,google,recent_6_months_models,Gemini 2.5 Flash Preview (Sep '25) (Reasoning),gemini-2-5-flash-preview-09-2025-reasoning,2025-09-25,aa_llm_models_processed_current,,https://www.jetbrains.com/help/ai-assistant/licensing-and-subscriptions.html
JetBrains,JetBrains AI Assistant,jetbrains,google,recent_6_months_models,Gemini 2.5 Flash-Lite Preview (Sep '25) (Non-reasoning),gemini-2-5-flash-lite-preview-09-2025,2025-09-25,aa_llm_models_processed_current,,https://www.jetbrains.com/help/ai-assistant/licensing-and-subscriptions.html
JetBrains,JetBrains AI Assistant,jetbrains,google,recent_6_months_models,Gemini 3 Pro Preview (high),gemini-3-pro,2025-11-18,aa_llm_models_processed_current,,https://www.jetbrains.com/help/ai-assistant/licensing-and-subscriptions.html
JetBrains,JetBrains AI Assistant,jetbrains,google,recent_6_months_models,Gemini 3 Pro Preview (low),gemini-3-pro-low,2025-11-18,aa_llm_models_processed_current,,https://www.jetbrains.com/help/ai-assistant/licensing-and-subscriptions.html
JetBrains,JetBrains AI Assistant,jetbrains,google,recent_6_months_models,Gemini 3 Flash Preview (Non-reasoning),gemini-3-flash,2025-12-17,aa_llm_models_processed_current,,https://www.jetbrains.com/help/ai-assistant/licensing-and-subscriptions.html
JetBrains,JetBrains AI Assistant,jetbrains,google,recent_6_months_models,Gemini 3 Flash Preview (Reasoning),gemini-3-flash-reasoning,2025-12-17,aa_llm_models_processed_current,,https://www.jetbrains.com/help/ai-assistant/licensing-and-subscriptions.html
JetBrains,JetBrains AI Assistant,jetbrains,google,recent_6_months_models,Gemini 3.1 Pro Preview,gemini-3-1-pro-preview,2026-02-19,aa_llm_models_processed_current,,https://www.jetbrains.com/help/ai-assistant/licensing-and-subscriptions.html
JetBrains,JetBrains AI Assistant,jetbrains,jetbrains,own_all_models,,,,aa_llm_models_processed_current,no_model_found_in_current_snapshot,https://www.jetbrains.com/help/ai-assistant/licensing-and-subscriptions.html
JetBrains,JetBrains AI Assistant,jetbrains,openai,recent_6_months_models,GPT-5 Codex (high),gpt-5-codex,2025-09-23,aa_llm_models_processed_current,,https://www.jetbrains.com/help/ai-assistant/licensing-and-subscriptions.html
JetBrains,JetBrains AI Assistant,jetbrains,openai,recent_6_months_models,GPT-5.1 (Non-reasoning),gpt-5-1-non-reasoning,2025-11-13,aa_llm_models_processed_current,,https://www.jetbrains.com/help/ai-assistant/licensing-and-subscriptions.html
JetBrains,JetBrains AI Assistant,jetbrains,openai,recent_6_months_models,GPT-5.1 (high),gpt-5-1,2025-11-13,aa_llm_models_processed_current,,https://www.jetbrains.com/help/ai-assistant/licensing-and-subscriptions.html
JetBrains,JetBrains AI Assistant,jetbrains,openai,recent_6_months_models,GPT-5.1 Codex (high),gpt-5-1-codex,2025-11-13,aa_llm_models_processed_current,,https://www.jetbrains.com/help/ai-assistant/licensing-and-subscriptions.html
JetBrains,JetBrains AI Assistant,jetbrains,openai,recent_6_months_models,GPT-5.1 Codex mini (high),gpt-5-1-codex-mini,2025-11-13,aa_llm_models_processed_current,,https://www.jetbrains.com/help/ai-assistant/licensing-and-subscriptions.html
JetBrains,JetBrains AI Assistant,jetbrains,openai,recent_6_months_models,GPT-5.2 (Non-reasoning),gpt-5-2-non-reasoning,2025-12-11,aa_llm_models_processed_current,,https://www.jetbrains.com/help/ai-assistant/licensing-and-subscriptions.html
JetBrains,JetBrains AI Assistant,jetbrains,openai,recent_6_months_models,GPT-5.2 (medium),gpt-5-2-medium,2025-12-11,aa_llm_models_processed_current,,https://www.jetbrains.com/help/ai-assistant/licensing-and-subscriptions.html
JetBrains,JetBrains AI Assistant,jetbrains,openai,recent_6_months_models,GPT-5.2 (xhigh),gpt-5-2,2025-12-11,aa_llm_models_processed_current,,https://www.jetbrains.com/help/ai-assistant/licensing-and-subscriptions.html
JetBrains,JetBrains AI Assistant,jetbrains,openai,recent_6_months_models,GPT-5.2 Codex (xhigh),gpt-5-2-codex,2025-12-11,aa_llm_models_processed_current,,https://www.jetbrains.com/help/ai-assistant/licensing-and-subscriptions.html
Moonshot AI,Kimi Code,moonshot,moonshot,own_all_models,Kimi K2,kimi-k2,2025-07-11,aa_llm_models_processed_current,,https://www.kimi.com/code/docs/en/
Moonshot AI,Kimi Code,moonshot,moonshot,own_all_models,Kimi K2 0905,kimi-k2-0905,2025-09-05,aa_llm_models_processed_current,,https://www.kimi.com/code/docs/en/
Moonshot AI,Kimi Code,moonshot,moonshot,own_all_models,Kimi Linear 48B A3B Instruct,kimi-linear-48b-a3b-instruct,2025-10-30,aa_llm_models_processed_current,,https://www.kimi.com/code/docs/en/
Moonshot AI,Kimi Code,moonshot,moonshot,own_all_models,Kimi K2 Thinking,kimi-k2-thinking,2025-11-06,aa_llm_models_processed_current,,https://www.kimi.com/code/docs/en/
Moonshot AI,Kimi Code,moonshot,moonshot,own_all_models,Kimi K2.5 (Non-reasoning),kimi-k2-5-non-reasoning,2026-01-27,aa_llm_models_processed_current,,https://www.kimi.com/code/docs/en/
Moonshot AI,Kimi Code,moonshot,moonshot,own_all_models,Kimi K2.5 (Reasoning),kimi-k2-5,2026-01-27,aa_llm_models_processed_current,,https://www.kimi.com/code/docs/en/
Moonshot AI,Kimi Code,moonshot,openai,recent_6_months_models,GPT-5 Codex (high),gpt-5-codex,2025-09-23,aa_llm_models_processed_current,,https://www.kimi.com/code/docs/en/
Moonshot AI,Kimi Code,moonshot,openai,recent_6_months_models,GPT-5.1 (Non-reasoning),gpt-5-1-non-reasoning,2025-11-13,aa_llm_models_processed_current,,https://www.kimi.com/code/docs/en/
Moonshot AI,Kimi Code,moonshot,openai,recent_6_months_models,GPT-5.1 (high),gpt-5-1,2025-11-13,aa_llm_models_processed_current,,https://www.kimi.com/code/docs/en/
Moonshot AI,Kimi Code,moonshot,openai,recent_6_months_models,GPT-5.1 Codex (high),gpt-5-1-codex,2025-11-13,aa_llm_models_processed_current,,https://www.kimi.com/code/docs/en/
Moonshot AI,Kimi Code,moonshot,openai,recent_6_months_models,GPT-5.1 Codex mini (high),gpt-5-1-codex-mini,2025-11-13,aa_llm_models_processed_current,,https://www.kimi.com/code/docs/en/
Moonshot AI,Kimi Code,moonshot,openai,recent_6_months_models,GPT-5.2 (Non-reasoning),gpt-5-2-non-reasoning,2025-12-11,aa_llm_models_processed_current,,https://www.kimi.com/code/docs/en/
Moonshot AI,Kimi Code,moonshot,openai,recent_6_months_models,GPT-5.2 (medium),gpt-5-2-medium,2025-12-11,aa_llm_models_processed_current,,https://www.kimi.com/code/docs/en/
Moonshot AI,Kimi Code,moonshot,openai,recent_6_months_models,GPT-5.2 (xhigh),gpt-5-2,2025-12-11,aa_llm_models_processed_current,,https://www.kimi.com/code/docs/en/
Moonshot AI,Kimi Code,moonshot,openai,recent_6_months_models,GPT-5.2 Codex (xhigh),gpt-5-2-codex,2025-12-11,aa_llm_models_processed_current,,https://www.kimi.com/code/docs/en/
MiniMax,MiniMax API,minimax,anthropic,recent_6_months_models,Claude 4.5 Sonnet (Non-reasoning),claude-4-5-sonnet,2025-09-29,aa_llm_models_processed_current,,https://platform.minimaxi.com/docs/guides/quickstart
MiniMax,MiniMax API,minimax,anthropic,recent_6_months_models,Claude 4.5 Sonnet (Reasoning),claude-4-5-sonnet-thinking,2025-09-29,aa_llm_models_processed_current,,https://platform.minimaxi.com/docs/guides/quickstart
MiniMax,MiniMax API,minimax,anthropic,recent_6_months_models,Claude 4.5 Haiku (Non-reasoning),claude-4-5-haiku,2025-10-15,aa_llm_models_processed_current,,https://platform.minimaxi.com/docs/guides/quickstart
MiniMax,MiniMax API,minimax,anthropic,recent_6_months_models,Claude 4.5 Haiku (Reasoning),claude-4-5-haiku-reasoning,2025-10-15,aa_llm_models_processed_current,,https://platform.minimaxi.com/docs/guides/quickstart
MiniMax,MiniMax API,minimax,anthropic,recent_6_months_models,Claude Opus 4.5 (Non-reasoning),claude-opus-4-5,2025-11-24,aa_llm_models_processed_current,,https://platform.minimaxi.com/docs/guides/quickstart
MiniMax,MiniMax API,minimax,anthropic,recent_6_months_models,Claude Opus 4.5 (Reasoning),claude-opus-4-5-thinking,2025-11-24,aa_llm_models_processed_current,,https://platform.minimaxi.com/docs/guides/quickstart
MiniMax,MiniMax API,minimax,anthropic,recent_6_months_models,"Claude Opus 4.6 (Adaptive Reasoning, Max Effort)",claude-opus-4-6-adaptive,2026-02-05,aa_llm_models_processed_current,,https://platform.minimaxi.com/docs/guides/quickstart
MiniMax,MiniMax API,minimax,anthropic,recent_6_months_models,"Claude Opus 4.6 (Non-reasoning, High Effort)",claude-opus-4-6,2026-02-05,aa_llm_models_processed_current,,https://platform.minimaxi.com/docs/guides/quickstart
MiniMax,MiniMax API,minimax,anthropic,recent_6_months_models,"Claude Sonnet 4.6 (Adaptive Reasoning, Max Effort)",claude-sonnet-4-6-adaptive,2026-02-17,aa_llm_models_processed_current,,https://platform.minimaxi.com/docs/guides/quickstart
MiniMax,MiniMax API,minimax,anthropic,recent_6_months_models,"Claude Sonnet 4.6 (Non-reasoning, High Effort)",claude-sonnet-4-6,2026-02-17,aa_llm_models_processed_current,,https://platform.minimaxi.com/docs/guides/quickstart
MiniMax,MiniMax API,minimax,anthropic,recent_6_months_models,"Claude Sonnet 4.6 (Non-reasoning, Low Effort)",claude-sonnet-4-6-non-reasoning-low-effort,2026-02-17,aa_llm_models_processed_current,,https://platform.minimaxi.com/docs/guides/quickstart
MiniMax,MiniMax API,minimax,minimax,own_all_models,MiniMax M1 40k,minimax-m1-40k,2025-06-17,aa_llm_models_processed_current,,https://platform.minimaxi.com/docs/guides/quickstart
MiniMax,MiniMax API,minimax,minimax,own_all_models,MiniMax M1 80k,minimax-m1-80k,2025-06-17,aa_llm_models_processed_current,,https://platform.minimaxi.com/docs/guides/quickstart
MiniMax,MiniMax API,minimax,minimax,own_all_models,MiniMax-M2,minimax-m2,2025-10-26,aa_llm_models_processed_current,,https://platform.minimaxi.com/docs/guides/quickstart
MiniMax,MiniMax API,minimax,minimax,own_all_models,MiniMax-M2.1,minimax-m2-1,2025-12-23,aa_llm_models_processed_current,,https://platform.minimaxi.com/docs/guides/quickstart
MiniMax,MiniMax API,minimax,minimax,own_all_models,MiniMax-M2.5,minimax-m2-5,2026-02-12,aa_llm_models_processed_current,,https://platform.minimaxi.com/docs/guides/quickstart
MiniMax,MiniMax API,minimax,openai,recent_6_months_models,GPT-5 Codex (high),gpt-5-codex,2025-09-23,aa_llm_models_processed_current,,https://platform.minimaxi.com/docs/guides/quickstart
MiniMax,MiniMax API,minimax,openai,recent_6_months_models,GPT-5.1 (Non-reasoning),gpt-5-1-non-reasoning,2025-11-13,aa_llm_models_processed_current,,https://platform.minimaxi.com/docs/guides/quickstart
MiniMax,MiniMax API,minimax,openai,recent_6_months_models,GPT-5.1 (high),gpt-5-1,2025-11-13,aa_llm_models_processed_current,,https://platform.minimaxi.com/docs/guides/quickstart
MiniMax,MiniMax API,minimax,openai,recent_6_months_models,GPT-5.1 Codex (high),gpt-5-1-codex,2025-11-13,aa_llm_models_processed_current,,https://platform.minimaxi.com/docs/guides/quickstart
MiniMax,MiniMax API,minimax,openai,recent_6_months_models,GPT-5.1 Codex mini (high),gpt-5-1-codex-mini,2025-11-13,aa_llm_models_processed_current,,https://platform.minimaxi.com/docs/guides/quickstart
MiniMax,MiniMax API,minimax,openai,recent_6_months_models,GPT-5.2 (Non-reasoning),gpt-5-2-non-reasoning,2025-12-11,aa_llm_models_processed_current,,https://platform.minimaxi.com/docs/guides/quickstart
MiniMax,MiniMax API,minimax,openai,recent_6_months_models,GPT-5.2 (medium),gpt-5-2-medium,2025-12-11,aa_llm_models_processed_current,,https://platform.minimaxi.com/docs/guides/quickstart
MiniMax,MiniMax API,minimax,openai,recent_6_months_models,GPT-5.2 (xhigh),gpt-5-2,2025-12-11,aa_llm_models_processed_current,,https://platform.minimaxi.com/docs/guides/quickstart
MiniMax,MiniMax API,minimax,openai,recent_6_months_models,GPT-5.2 Codex (xhigh),gpt-5-2-codex,2025-12-11,aa_llm_models_processed_current,,https://platform.minimaxi.com/docs/guides/quickstart
MiniMax,MiniMax Coding Plan,minimax,anthropic,recent_6_months_models,Claude 4.5 Sonnet (Non-reasoning),claude-4-5-sonnet,2025-09-29,aa_llm_models_processed_current,,https://platform.minimax.io/docs/coding-plan/quickstart
MiniMax,MiniMax Coding Plan,minimax,anthropic,recent_6_months_models,Claude 4.5 Sonnet (Reasoning),claude-4-5-sonnet-thinking,2025-09-29,aa_llm_models_processed_current,,https://platform.minimax.io/docs/coding-plan/quickstart
MiniMax,MiniMax Coding Plan,minimax,anthropic,recent_6_months_models,Claude 4.5 Haiku (Non-reasoning),claude-4-5-haiku,2025-10-15,aa_llm_models_processed_current,,https://platform.minimax.io/docs/coding-plan/quickstart
MiniMax,MiniMax Coding Plan,minimax,anthropic,recent_6_months_models,Claude 4.5 Haiku (Reasoning),claude-4-5-haiku-reasoning,2025-10-15,aa_llm_models_processed_current,,https://platform.minimax.io/docs/coding-plan/quickstart
MiniMax,MiniMax Coding Plan,minimax,anthropic,recent_6_months_models,Claude Opus 4.5 (Non-reasoning),claude-opus-4-5,2025-11-24,aa_llm_models_processed_current,,https://platform.minimax.io/docs/coding-plan/quickstart
MiniMax,MiniMax Coding Plan,minimax,anthropic,recent_6_months_models,Claude Opus 4.5 (Reasoning),claude-opus-4-5-thinking,2025-11-24,aa_llm_models_processed_current,,https://platform.minimax.io/docs/coding-plan/quickstart
MiniMax,MiniMax Coding Plan,minimax,anthropic,recent_6_months_models,"Claude Opus 4.6 (Adaptive Reasoning, Max Effort)",claude-opus-4-6-adaptive,2026-02-05,aa_llm_models_processed_current,,https://platform.minimax.io/docs/coding-plan/quickstart
MiniMax,MiniMax Coding Plan,minimax,anthropic,recent_6_months_models,"Claude Opus 4.6 (Non-reasoning, High Effort)",claude-opus-4-6,2026-02-05,aa_llm_models_processed_current,,https://platform.minimax.io/docs/coding-plan/quickstart
MiniMax,MiniMax Coding Plan,minimax,anthropic,recent_6_months_models,"Claude Sonnet 4.6 (Adaptive Reasoning, Max Effort)",claude-sonnet-4-6-adaptive,2026-02-17,aa_llm_models_processed_current,,https://platform.minimax.io/docs/coding-plan/quickstart
MiniMax,MiniMax Coding Plan,minimax,anthropic,recent_6_months_models,"Claude Sonnet 4.6 (Non-reasoning, High Effort)",claude-sonnet-4-6,2026-02-17,aa_llm_models_processed_current,,https://platform.minimax.io/docs/coding-plan/quickstart
MiniMax,MiniMax Coding Plan,minimax,anthropic,recent_6_months_models,"Claude Sonnet 4.6 (Non-reasoning, Low Effort)",claude-sonnet-4-6-non-reasoning-low-effort,2026-02-17,aa_llm_models_processed_current,,https://platform.minimax.io/docs/coding-plan/quickstart
MiniMax,MiniMax Coding Plan,minimax,minimax,own_all_models,MiniMax M1 40k,minimax-m1-40k,2025-06-17,aa_llm_models_processed_current,,https://platform.minimax.io/docs/coding-plan/quickstart
MiniMax,MiniMax Coding Plan,minimax,minimax,own_all_models,MiniMax M1 80k,minimax-m1-80k,2025-06-17,aa_llm_models_processed_current,,https://platform.minimax.io/docs/coding-plan/quickstart
MiniMax,MiniMax Coding Plan,minimax,minimax,own_all_models,MiniMax-M2,minimax-m2,2025-10-26,aa_llm_models_processed_current,,https://platform.minimax.io/docs/coding-plan/quickstart
MiniMax,MiniMax Coding Plan,minimax,minimax,own_all_models,MiniMax-M2.1,minimax-m2-1,2025-12-23,aa_llm_models_processed_current,,https://platform.minimax.io/docs/coding-plan/quickstart
MiniMax,MiniMax Coding Plan,minimax,minimax,own_all_models,MiniMax-M2.5,minimax-m2-5,2026-02-12,aa_llm_models_processed_current,,https://platform.minimax.io/docs/coding-plan/quickstart
MiniMax,MiniMax Coding Plan,minimax,openai,recent_6_months_models,GPT-5 Codex (high),gpt-5-codex,2025-09-23,aa_llm_models_processed_current,,https://platform.minimax.io/docs/coding-plan/quickstart
MiniMax,MiniMax Coding Plan,minimax,openai,recent_6_months_models,GPT-5.1 (Non-reasoning),gpt-5-1-non-reasoning,2025-11-13,aa_llm_models_processed_current,,https://platform.minimax.io/docs/coding-plan/quickstart
MiniMax,MiniMax Coding Plan,minimax,openai,recent_6_months_models,GPT-5.1 (high),gpt-5-1,2025-11-13,aa_llm_models_processed_current,,https://platform.minimax.io/docs/coding-plan/quickstart
MiniMax,MiniMax Coding Plan,minimax,openai,recent_6_months_models,GPT-5.1 Codex (high),gpt-5-1-codex,2025-11-13,aa_llm_models_processed_current,,https://platform.minimax.io/docs/coding-plan/quickstart
MiniMax,MiniMax Coding Plan,minimax,openai,recent_6_months_models,GPT-5.1 Codex mini (high),gpt-5-1-codex-mini,2025-11-13,aa_llm_models_processed_current,,https://platform.minimax.io/docs/coding-plan/quickstart
MiniMax,MiniMax Coding Plan,minimax,openai,recent_6_months_models,GPT-5.2 (Non-reasoning),gpt-5-2-non-reasoning,2025-12-11,aa_llm_models_processed_current,,https://platform.minimax.io/docs/coding-plan/quickstart
MiniMax,MiniMax Coding Plan,minimax,openai,recent_6_months_models,GPT-5.2 (medium),gpt-5-2-medium,2025-12-11,aa_llm_models_processed_current,,https://platform.minimax.io/docs/coding-plan/quickstart
MiniMax,MiniMax Coding Plan,minimax,openai,recent_6_months_models,GPT-5.2 (xhigh),gpt-5-2,2025-12-11,aa_llm_models_processed_current,,https://platform.minimax.io/docs/coding-plan/quickstart
MiniMax,MiniMax Coding Plan,minimax,openai,recent_6_months_models,GPT-5.2 Codex (xhigh),gpt-5-2-codex,2025-12-11,aa_llm_models_processed_current,,https://platform.minimax.io/docs/coding-plan/quickstart
Mistral AI,Mistral API,mistral,mistral,own_all_models,Mistral 7B Instruct,mistral-7b-instruct,2023-09-27,aa_llm_models_processed_current,,https://docs.mistral.ai/
Mistral AI,Mistral API,mistral,mistral,own_all_models,Mistral Medium,mistral-medium,2023-12-11,aa_llm_models_processed_current,,https://docs.mistral.ai/
Mistral AI,Mistral API,mistral,mistral,own_all_models,Mixtral 8x7B Instruct,mixtral-8x7b-instruct,2023-12-11,aa_llm_models_processed_current,,https://docs.mistral.ai/
Mistral AI,Mistral API,mistral,mistral,own_all_models,Mistral Large (Feb '24),mistral-large,2024-02-26,aa_llm_models_processed_current,,https://docs.mistral.ai/
Mistral AI,Mistral API,mistral,mistral,own_all_models,Mistral Small (Feb '24),mistral-small-2402,2024-02-26,aa_llm_models_processed_current,,https://docs.mistral.ai/
Mistral AI,Mistral API,mistral,mistral,own_all_models,Mixtral 8x22B Instruct,mistral-8x22b-instruct,2024-04-17,aa_llm_models_processed_current,,https://docs.mistral.ai/
Mistral AI,Mistral API,mistral,mistral,own_all_models,Mistral Large 2 (Jul '24),mistral-large-2407,2024-07-24,aa_llm_models_processed_current,,https://docs.mistral.ai/
Mistral AI,Mistral API,mistral,mistral,own_all_models,Mistral Small (Sep '24),mistral-small,2024-09-17,aa_llm_models_processed_current,,https://docs.mistral.ai/
Mistral AI,Mistral API,mistral,mistral,own_all_models,Mistral Large 2 (Nov '24),mistral-large-2,2024-11-18,aa_llm_models_processed_current,,https://docs.mistral.ai/
Mistral AI,Mistral API,mistral,mistral,own_all_models,Pixtral Large,pixtral-large-2411,2024-11-18,aa_llm_models_processed_current,,https://docs.mistral.ai/
Mistral AI,Mistral API,mistral,mistral,own_all_models,Mistral Small 3,mistral-small-3,2025-01-30,aa_llm_models_processed_current,,https://docs.mistral.ai/
Mistral AI,Mistral API,mistral,mistral,own_all_models,Mistral Saba,mistral-saba,2025-02-17,aa_llm_models_processed_current,,https://docs.mistral.ai/
Mistral AI,Mistral API,mistral,mistral,own_all_models,Mistral Small 3.1,mistral-small-3-1,2025-03-17,aa_llm_models_processed_current,,https://docs.mistral.ai/
Mistral AI,Mistral API,mistral,mistral,own_all_models,Mistral Medium 3,mistral-medium-3,2025-05-07,aa_llm_models_processed_current,,https://docs.mistral.ai/
Mistral AI,Mistral API,mistral,mistral,own_all_models,Devstral Small (May '25),devstral-small-2505,2025-05-21,aa_llm_models_processed_current,,https://docs.mistral.ai/
Mistral AI,Mistral API,mistral,mistral,own_all_models,Magistral Medium 1,magistral-medium,2025-06-10,aa_llm_models_processed_current,,https://docs.mistral.ai/
Mistral AI,Mistral API,mistral,mistral,own_all_models,Magistral Small 1,magistral-small,2025-06-10,aa_llm_models_processed_current,,https://docs.mistral.ai/
Mistral AI,Mistral API,mistral,mistral,own_all_models,Mistral Small 3.2,mistral-small-3-2,2025-06-20,aa_llm_models_processed_current,,https://docs.mistral.ai/
Mistral AI,Mistral API,mistral,mistral,own_all_models,Devstral Medium,devstral-medium,2025-07-10,aa_llm_models_processed_current,,https://docs.mistral.ai/
Mistral AI,Mistral API,mistral,mistral,own_all_models,Devstral Small (Jul '25),devstral-small,2025-07-10,aa_llm_models_processed_current,,https://docs.mistral.ai/
Mistral AI,Mistral API,mistral,mistral,own_all_models,Mistral Medium 3.1,mistral-medium-3-1,2025-08-12,aa_llm_models_processed_current,,https://docs.mistral.ai/
Mistral AI,Mistral API,mistral,mistral,own_all_models,Magistral Small 1.2,magistral-small-2509,2025-09-17,aa_llm_models_processed_current,,https://docs.mistral.ai/
Mistral AI,Mistral API,mistral,mistral,own_all_models,Magistral Medium 1.2,magistral-medium-2509,2025-09-18,aa_llm_models_processed_current,,https://docs.mistral.ai/
Mistral AI,Mistral API,mistral,mistral,own_all_models,Ministral 3 14B,ministral-3-14b,2025-12-02,aa_llm_models_processed_current,,https://docs.mistral.ai/
Mistral AI,Mistral API,mistral,mistral,own_all_models,Ministral 3 3B,ministral-3-3b,2025-12-02,aa_llm_models_processed_current,,https://docs.mistral.ai/
Mistral AI,Mistral API,mistral,mistral,own_all_models,Ministral 3 8B,ministral-3-8b,2025-12-02,aa_llm_models_processed_current,,https://docs.mistral.ai/
Mistral AI,Mistral API,mistral,mistral,own_all_models,Mistral Large 3,mistral-large-3,2025-12-02,aa_llm_models_processed_current,,https://docs.mistral.ai/
Mistral AI,Mistral API,mistral,mistral,own_all_models,Devstral 2,devstral-2,2025-12-09,aa_llm_models_processed_current,,https://docs.mistral.ai/
Mistral AI,Mistral API,mistral,mistral,own_all_models,Devstral Small 2,devstral-small-2,2025-12-09,aa_llm_models_processed_current,,https://docs.mistral.ai/
Alibaba Cloud,Model Studio Coding Plan,alibaba,alibaba,own_all_models,Qwen Chat 14B,qwen-chat-14b,2023-09-25,aa_llm_models_processed_current,,https://www.alibabacloud.com/help/en/model-studio/coding-plan-quickstart
Alibaba Cloud,Model Studio Coding Plan,alibaba,alibaba,own_all_models,Qwen Chat 72B,qwen-chat-72b,2023-11-30,aa_llm_models_processed_current,,https://www.alibabacloud.com/help/en/model-studio/coding-plan-quickstart
Alibaba Cloud,Model Studio Coding Plan,alibaba,alibaba,own_all_models,Qwen1.5 Chat 110B,qwen1.5-110b-chat,2024-04-25,aa_llm_models_processed_current,,https://www.alibabacloud.com/help/en/model-studio/coding-plan-quickstart
Alibaba Cloud,Model Studio Coding Plan,alibaba,alibaba,own_all_models,Qwen2 Instruct 72B,qwen2-72b-instruct,2024-06-07,aa_llm_models_processed_current,,https://www.alibabacloud.com/help/en/model-studio/coding-plan-quickstart
Alibaba Cloud,Model Studio Coding Plan,alibaba,alibaba,own_all_models,Qwen2.5 Coder Instruct 7B,qwen2-5-coder-7b-instruct,2024-09-19,aa_llm_models_processed_current,,https://www.alibabacloud.com/help/en/model-studio/coding-plan-quickstart
Alibaba Cloud,Model Studio Coding Plan,alibaba,alibaba,own_all_models,Qwen2.5 Instruct 32B,qwen2.5-32b-instruct,2024-09-19,aa_llm_models_processed_current,,https://www.alibabacloud.com/help/en/model-studio/coding-plan-quickstart
