record_date,merge_key,match_confidence,has_aa,has_or,aa_name,aa_slug,or_name,or_id,or_canonical_slug,aa_idx,or_idx,match_score,match_key,match_reason,aa_primary_key,aa_id,aa_release_date,aa_median_output_tokens_per_second,aa_median_time_to_first_token_seconds,aa_median_time_to_first_answer_token,aa_source_endpoint,aa_model_creator_id,aa_model_creator_name,aa_model_creator_slug,aa_evaluations_artificial_analysis_intelligence_index,aa_evaluations_artificial_analysis_coding_index,aa_evaluations_artificial_analysis_math_index,aa_evaluations_mmlu_pro,aa_evaluations_gpqa,aa_evaluations_hle,aa_evaluations_livecodebench,aa_evaluations_scicode,aa_evaluations_math_500,aa_evaluations_aime,aa_evaluations_aime_25,aa_evaluations_ifbench,aa_evaluations_lcr,aa_evaluations_terminalbench_hard,aa_evaluations_tau2,aa_pricing_price_1m_blended_3_to_1,aa_pricing_price_1m_input_tokens,aa_pricing_price_1m_output_tokens,aa_elo,aa_rank,aa_ci95,aa_appearances,aa_aliases,aa_core_key,or_primary_key,or_hugging_face_id,or_created,or_description,or_context_length,or_per_request_limits,or_supported_parameters,or_expiration_date,or_architecture_modality,or_architecture_input_modalities,or_architecture_output_modalities,or_architecture_tokenizer,or_architecture_instruct_type,or_pricing_prompt,or_pricing_completion,or_pricing_image,or_pricing_audio,or_pricing_internal_reasoning,or_pricing_input_cache_read,or_pricing_input_cache_write,or_top_provider_context_length,or_top_provider_max_completion_tokens,or_top_provider_is_moderated,or_default_parameters_temperature,or_default_parameters_top_p,or_default_parameters_frequency_penalty,or_pricing_web_search,or_pricing_request,or_default_parameters,or_aliases,or_core_key
2026-02-23,microsoft/wizardlm-2-8x22b,low,False,True,,,WizardLM-2 8x22B,microsoft/wizardlm-2-8x22b,microsoft/wizardlm-2-8x22b,,113.0,0,microsoft/wizardlm-2-8x22b,or_only,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,microsoft/wizardlm-2-8x22b,microsoft/WizardLM-2-8x22B,1713225600.0,"WizardLM-2 8x22B is Microsoft AI's most advanced Wizard model. It demonstrates highly competitive performance compared to leading proprietary models, and it consistently outperforms all existing state-of-the-art opensource models.

It is an instruct finetune of [Mixtral 8x22B](/models/mistralai/mixtral-8x22b).

To read more about the model release, [click here](https://wizardlm.github.io/WizardLM2/).

#moe",65535.0,,"[""frequency_penalty"",""max_tokens"",""presence_penalty"",""repetition_penalty"",""seed"",""stop"",""temperature"",""top_k"",""top_p""]",,text->text,"[""text""]","[""text""]",Mistral,vicuna,0.00000062,0.00000062,,,,,,65535.0,8000.0,False,,,,,,,microsoft/wizardlm-2-8x22b|wizardlm-2-8x22b,wizardlm-2-8x22b
2026-02-23,minimax/minimax-01,low,False,True,,,MiniMax: MiniMax-01,minimax/minimax-01,minimax/minimax-01,,114.0,0,minimax/minimax-01,or_only,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,minimax/minimax-01,MiniMaxAI/MiniMax-Text-01,1736915462.0,"MiniMax-01 is a combines MiniMax-Text-01 for text generation and MiniMax-VL-01 for image understanding. It has 456 billion parameters, with 45.9 billion parameters activated per inference, and can handle a context of up to 4 million tokens.

The text model adopts a hybrid architecture that combines Lightning Attention, Softmax Attention, and Mixture-of-Experts (MoE). The image model adopts the “ViT-MLP-LLM” framework and is trained on top of the text model.

To read more about the release, see: https://www.minimaxi.com/en/news/minimax-01-series-2",1000192.0,,"[""max_tokens"",""temperature"",""top_p""]",,text+image->text,"[""text"",""image""]","[""text""]",Other,,0.0000002,0.0000011,,,,,,1000192.0,1000192.0,False,,,,,,,minimax-01|minimax-minimax-01|minimax/minimax-01,minimax-01
2026-02-23,minimax/minimax-m1,low,False,True,,,MiniMax: MiniMax M1,minimax/minimax-m1,minimax/minimax-m1,,115.0,0,minimax/minimax-m1,or_only,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,minimax/minimax-m1,,1750200414.0,"MiniMax-M1 is a large-scale, open-weight reasoning model designed for extended context and high-efficiency inference. It leverages a hybrid Mixture-of-Experts (MoE) architecture paired with a custom ""lightning attention"" mechanism, allowing it to process long sequences—up to 1 million tokens—while maintaining competitive FLOP efficiency. With 456 billion total parameters and 45.9B active per token, this variant is optimized for complex, multi-step reasoning tasks.

Trained via a custom reinforcement learning pipeline (CISPO), M1 excels in long-context understanding, software engineering, agentic tool use, and mathematical reasoning. Benchmarks show strong performance across FullStackBench, SWE-bench, MATH, GPQA, and TAU-Bench, often outperforming other open models like DeepSeek R1 and Qwen3-235B.",1000000.0,,"[""frequency_penalty"",""include_reasoning"",""max_tokens"",""presence_penalty"",""reasoning"",""repetition_penalty"",""seed"",""stop"",""temperature"",""tool_choice"",""tools"",""top_k"",""top_p""]",,text->text,"[""text""]","[""text""]",Other,,0.0000004,0.0000022,,,,,,1000000.0,40000.0,False,,,,,,,minimax-m1|minimax-minimax-m1|minimax/minimax-m1,minimax-m1
2026-02-23,minimax/minimax-m2-her-20260123,low,False,True,,,MiniMax: MiniMax M2-her,minimax/minimax-m2-her,minimax/minimax-m2-her-20260123,,117.0,0,minimax/minimax-m2-her-20260123,or_only,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,minimax/minimax-m2-her-20260123,,1769177239.0,"MiniMax M2-her is a dialogue-first large language model built for immersive roleplay, character-driven chat, and expressive multi-turn conversations. Designed to stay consistent in tone and personality, it supports rich message roles (user_system, group, sample_message_user, sample_message_ai) and can learn from example dialogue to better match the style and pacing of your scenario, making it a strong choice for storytelling, companions, and conversational experiences where natural flow and vivid interaction matter most.",65536.0,,"[""max_tokens"",""temperature"",""top_p""]",,text->text,"[""text""]","[""text""]",Other,,0.0000003,0.0000012,,,,0.00000003,,65536.0,2048.0,False,1.0,0.95,,,,,minimax-m2-her|minimax-minimax-m2-her|minimax/minimax-m2-her|minimax/minimax-m2-her-20260123,minimax-m2-her
2026-02-23,mistralai/codestral-2508,low,False,True,,,Mistral: Codestral 2508,mistralai/codestral-2508,mistralai/codestral-2508,,120.0,0,mistralai/codestral-2508,or_only,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,mistralai/codestral-2508,,1754079630.0,"Mistral's cutting-edge language model for coding released end of July 2025. Codestral specializes in low-latency, high-frequency tasks such as fill-in-the-middle (FIM), code correction and test generation.

[Blog Post](https://mistral.ai/news/codestral-25-08)",256000.0,,"[""frequency_penalty"",""max_tokens"",""presence_penalty"",""response_format"",""seed"",""stop"",""structured_outputs"",""temperature"",""tool_choice"",""tools"",""top_p""]",,text->text,"[""text""]","[""text""]",Mistral,,0.0000003,0.0000009,,,,,,256000.0,,False,0.3,,,,,,codestral|codestral-2508|mistral-codestral-2508|mistralai/codestral|mistralai/codestral-2508,codestral
2026-02-23,mistralai/mistral-7b-instruct-v01,low,False,True,,,Mistral: Mistral 7B Instruct v0.1,mistralai/mistral-7b-instruct-v0.1,mistralai/mistral-7b-instruct-v0.1,,128.0,0,mistralai/mistral-7b-instruct-v01,or_only,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,mistralai/mistral-7b-instruct-v01,mistralai/Mistral-7B-Instruct-v0.1,1695859200.0,"A 7.3B parameter model that outperforms Llama 2 13B on all benchmarks, with optimizations for speed and context length.",2824.0,,"[""frequency_penalty"",""max_tokens"",""presence_penalty"",""repetition_penalty"",""seed"",""temperature"",""top_k"",""top_p""]",,text->text,"[""text""]","[""text""]",Mistral,mistral,0.00000011,0.00000019,,,,,,2824.0,,False,0.3,,,,,,mistral-7b-instruct-v01|mistral-mistral-7b-instruct-v01|mistralai/mistral-7b-instruct-v01,mistral-7b-instruct-v01
2026-02-23,mistralai/mistral-7b-instruct-v02,low,False,True,,,Mistral: Mistral 7B Instruct v0.2,mistralai/mistral-7b-instruct-v0.2,mistralai/mistral-7b-instruct-v0.2,,129.0,0,mistralai/mistral-7b-instruct-v02,or_only,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,mistralai/mistral-7b-instruct-v02,mistralai/Mistral-7B-Instruct-v0.2,1703721600.0,"A high-performing, industry-standard 7.3B parameter model, with optimizations for speed and context length.

An improved version of [Mistral 7B Instruct](/modelsmistralai/mistral-7b-instruct-v0.1), with the following changes:

- 32k context window (vs 8k context in v0.1)
- Rope-theta = 1e6
- No Sliding-Window Attention",32768.0,,"[""frequency_penalty"",""logit_bias"",""max_tokens"",""min_p"",""presence_penalty"",""repetition_penalty"",""stop"",""temperature"",""top_k"",""top_p""]",,text->text,"[""text""]","[""text""]",Mistral,mistral,0.0000002,0.0000002,,,,,,32768.0,,False,0.3,,,,,,mistral-7b-instruct-v02|mistral-mistral-7b-instruct-v02|mistralai/mistral-7b-instruct-v02,mistral-7b-instruct-v02
2026-02-23,mistralai/mistral-7b-instruct-v03,low,False,True,,,Mistral: Mistral 7B Instruct v0.3,mistralai/mistral-7b-instruct-v0.3,mistralai/mistral-7b-instruct-v0.3,,130.0,0,mistralai/mistral-7b-instruct-v03,or_only,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,mistralai/mistral-7b-instruct-v03,mistralai/Mistral-7B-Instruct-v0.3,1716768000.0,"A high-performing, industry-standard 7.3B parameter model, with optimizations for speed and context length.

An improved version of [Mistral 7B Instruct v0.2](/models/mistralai/mistral-7b-instruct-v0.2), with the following changes:

- Extended vocabulary to 32768
- Supports v3 Tokenizer
- Supports function calling

NOTE: Support for function calling depends on the provider.",32768.0,,"[""frequency_penalty"",""logit_bias"",""max_tokens"",""min_p"",""presence_penalty"",""repetition_penalty"",""stop"",""temperature"",""top_k"",""top_p""]",,text->text,"[""text""]","[""text""]",Mistral,mistral,0.0000002,0.0000002,,,,,,32768.0,4096.0,False,0.3,,,,,,mistral-7b-instruct-v03|mistral-mistral-7b-instruct-v03|mistralai/mistral-7b-instruct-v03,mistral-7b-instruct-v03
2026-02-23,mistralai/mistral-large-2411,low,False,True,,,Mistral Large 2411,mistralai/mistral-large-2411,mistralai/mistral-large-2411,,133.0,0,mistralai/mistral-large-2411,or_only,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,mistralai/mistral-large-2411,,1731978685.0,"Mistral Large 2 2411 is an update of [Mistral Large 2](/mistralai/mistral-large) released together with [Pixtral Large 2411](/mistralai/pixtral-large-2411)

It provides a significant upgrade on the previous [Mistral Large 24.07](/mistralai/mistral-large-2407), with notable improvements in long context understanding, a new system prompt, and more accurate function calling.",131072.0,,"[""frequency_penalty"",""max_tokens"",""presence_penalty"",""response_format"",""seed"",""stop"",""structured_outputs"",""temperature"",""tool_choice"",""tools"",""top_p""]",,text->text,"[""text""]","[""text""]",Mistral,,0.000002,0.000006,,,,,,131072.0,,False,0.3,,,,,,mistral-large|mistral-large-2411|mistralai/mistral-large|mistralai/mistral-large-2411,mistral-large
2026-02-23,mistralai/mistral-nemo,low,False,True,,,Mistral: Mistral Nemo,mistralai/mistral-nemo,mistralai/mistral-nemo,,137.0,0,mistralai/mistral-nemo,or_only,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,mistralai/mistral-nemo,mistralai/Mistral-Nemo-Instruct-2407,1721347200.0,"A 12B parameter model with a 128k token context length built by Mistral in collaboration with NVIDIA.

The model is multilingual, supporting English, French, German, Spanish, Italian, Portuguese, Chinese, Japanese, Korean, Arabic, and Hindi.

It supports function calling and is released under the Apache 2.0 license.",131072.0,,"[""frequency_penalty"",""max_tokens"",""min_p"",""presence_penalty"",""repetition_penalty"",""response_format"",""seed"",""stop"",""structured_outputs"",""temperature"",""tool_choice"",""tools"",""top_k"",""top_p""]",,text->text,"[""text""]","[""text""]",Mistral,mistral,0.00000002,0.00000004,,,,,,131072.0,16384.0,False,0.3,,,,,,mistral-mistral-nemo|mistral-nemo|mistralai/mistral-nemo,mistral-nemo
2026-02-23,mistralai/mistral-small-31-24b-instruct-2503,low,False,True,,,Mistral: Mistral Small 3.1 24B (free),mistralai/mistral-small-3.1-24b-instruct:free,mistralai/mistral-small-3.1-24b-instruct-2503,,140.0,0,mistralai/mistral-small-31-24b-instruct-2503,or_only,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,mistralai/mistral-small-31-24b-instruct-2503,mistralai/Mistral-Small-3.1-24B-Instruct-2503,1742238937.0,"Mistral Small 3.1 24B Instruct is an upgraded variant of Mistral Small 3 (2501), featuring 24 billion parameters with advanced multimodal capabilities. It provides state-of-the-art performance in text-based reasoning and vision tasks, including image analysis, programming, mathematical reasoning, and multilingual support across dozens of languages. Equipped with an extensive 128k token context window and optimized for efficient local inference, it supports use cases such as conversational agents, function calling, long-document comprehension, and privacy-sensitive deployments. The updated version is [Mistral Small 3.2](mistralai/mistral-small-3.2-24b-instruct)",128000.0,,"[""frequency_penalty"",""max_tokens"",""presence_penalty"",""response_format"",""stop"",""structured_outputs"",""temperature"",""tool_choice"",""tools"",""top_k"",""top_p""]",,text+image->text,"[""text"",""image""]","[""text""]",Mistral,,0,0,,,,,,128000.0,,False,0.3,,,,,,free|mistral-mistral-small-31-24b-free|mistral-small-31-24b|mistral-small-31-24b-free|mistral-small-31-24b-instructfree|mistralai/mistral-small-31-24b|mistralai/mistral-small-31-24b-instruct-2503|mistralai/mistral-small-31-24b-instructfree,mistral-small-31-24b
2026-02-23,mistralai/mistral-small-32-24b-instruct-2506,low,False,True,,,Mistral: Mistral Small 3.2 24B,mistralai/mistral-small-3.2-24b-instruct,mistralai/mistral-small-3.2-24b-instruct-2506,,141.0,0,mistralai/mistral-small-32-24b-instruct-2506,or_only,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,mistralai/mistral-small-32-24b-instruct-2506,mistralai/Mistral-Small-3.2-24B-Instruct-2506,1750443016.0,"Mistral-Small-3.2-24B-Instruct-2506 is an updated 24B parameter model from Mistral optimized for instruction following, repetition reduction, and improved function calling. Compared to the 3.1 release, version 3.2 significantly improves accuracy on WildBench and Arena Hard, reduces infinite generations, and delivers gains in tool use and structured output tasks.

It supports image and text inputs with structured outputs, function/tool calling, and strong performance across coding (HumanEval+, MBPP), STEM (MMLU, MATH, GPQA), and vision benchmarks (ChartQA, DocVQA).",131072.0,,"[""frequency_penalty"",""logit_bias"",""max_tokens"",""min_p"",""presence_penalty"",""repetition_penalty"",""response_format"",""seed"",""stop"",""structured_outputs"",""temperature"",""tool_choice"",""tools"",""top_k"",""top_p""]",,text+image->text,"[""image"",""text""]","[""text""]",Mistral,,0.00000006,0.00000018,,,,0.00000003,,131072.0,131072.0,False,0.3,,,,,,mistral-mistral-small-32-24b|mistral-small-32-24b|mistral-small-32-24b-instruct|mistralai/mistral-small-32-24b|mistralai/mistral-small-32-24b-instruct|mistralai/mistral-small-32-24b-instruct-2506,mistral-small-32-24b
2026-02-23,mistralai/mistral-small-creative-20251216,low,False,True,,,Mistral: Mistral Small Creative,mistralai/mistral-small-creative,mistralai/mistral-small-creative-20251216,,142.0,0,mistralai/mistral-small-creative-20251216,or_only,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,mistralai/mistral-small-creative-20251216,,1765908653.0,"Mistral Small Creative is an experimental small model designed for creative writing, narrative generation, roleplay and character-driven dialogue, general-purpose instruction following, and conversational agents.",32768.0,,"[""tool_choice"",""tools""]",,text->text,"[""text""]","[""text""]",Mistral,,0.0000001,0.0000003,,,,,,32768.0,,False,0.3,0.95,,,,,mistral-mistral-small-creative|mistral-small-creative|mistralai/mistral-small-creative|mistralai/mistral-small-creative-20251216,mistral-small-creative
2026-02-23,mistralai/voxtral-small-24b-2507,low,False,True,,,Mistral: Voxtral Small 24B 2507,mistralai/voxtral-small-24b-2507,mistralai/voxtral-small-24b-2507,,146.0,0,mistralai/voxtral-small-24b-2507,or_only,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,mistralai/voxtral-small-24b-2507,mistralai/Voxtral-Small-24B-2507,1761835144.0,"Voxtral Small is an enhancement of Mistral Small 3, incorporating state-of-the-art audio input capabilities while retaining best-in-class text performance. It excels at speech transcription, translation and audio understanding. Input audio is priced at $100 per million seconds.",32000.0,,"[""frequency_penalty"",""max_tokens"",""presence_penalty"",""response_format"",""seed"",""stop"",""structured_outputs"",""temperature"",""tool_choice"",""tools"",""top_p""]",,text+audio->text,"[""text"",""audio""]","[""text""]",Mistral,,0.0000001,0.0000003,,0.0001,,,,32000.0,,False,0.2,0.95,,,,,mistral-voxtral-small-24b-2507|mistralai/voxtral-small-24b|mistralai/voxtral-small-24b-2507|voxtral-small-24b|voxtral-small-24b-2507,voxtral-small-24b
2026-02-23,morph/morph-v3-fast,low,False,True,,,Morph: Morph V3 Fast,morph/morph-v3-fast,morph/morph-v3-fast,,151.0,0,morph/morph-v3-fast,or_only,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,morph/morph-v3-fast,,1751910002.0,"Morph's fastest apply model for code edits. ~10,500 tokens/sec with 96% accuracy for rapid code transformations.

The model requires the prompt to be in the following format: 
<instruction>{instruction}</instruction>
<code>{initial_code}</code>
<update>{edit_snippet}</update>

Zero Data Retention is enabled for Morph. Learn more about this model in their [documentation](https://docs.morphllm.com/quickstart)",81920.0,,"[""max_tokens"",""stop"",""temperature""]",,text->text,"[""text""]","[""text""]",Other,,0.0000008,0.0000012,,,,,,81920.0,38000.0,False,,,,,,,morph-morph-v3-fast|morph-v3-fast|morph/morph-v3-fast,morph-v3-fast
2026-02-23,morph/morph-v3-large,low,False,True,,,Morph: Morph V3 Large,morph/morph-v3-large,morph/morph-v3-large,,152.0,0,morph/morph-v3-large,or_only,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,morph/morph-v3-large,,1751910858.0,"Morph's high-accuracy apply model for complex code edits. ~4,500 tokens/sec with 98% accuracy for precise code transformations.

The model requires the prompt to be in the following format: 
<instruction>{instruction}</instruction>
<code>{initial_code}</code>
<update>{edit_snippet}</update>

Zero Data Retention is enabled for Morph. Learn more about this model in their [documentation](https://docs.morphllm.com/quickstart)",262144.0,,"[""max_tokens"",""stop"",""temperature""]",,text->text,"[""text""]","[""text""]",Other,,0.0000009,0.0000019,,,,,,262144.0,131072.0,False,,,,,,,morph-morph-v3-large|morph-v3-large|morph/morph-v3-large,morph-v3-large
2026-02-23,neversleep/llama-31-lumimaid-8b,low,False,True,,,NeverSleep: Lumimaid v0.2 8B,neversleep/llama-3.1-lumimaid-8b,neversleep/llama-3.1-lumimaid-8b,,153.0,0,neversleep/llama-31-lumimaid-8b,or_only,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,neversleep/llama-31-lumimaid-8b,NeverSleep/Lumimaid-v0.2-8B,1726358400.0,"Lumimaid v0.2 8B is a finetune of [Llama 3.1 8B](/models/meta-llama/llama-3.1-8b-instruct) with a ""HUGE step up dataset wise"" compared to Lumimaid v0.1. Sloppy chats output were purged.

Usage of this model is subject to [Meta's Acceptable Use Policy](https://llama.meta.com/llama3/use-policy/).",32768.0,,"[""frequency_penalty"",""max_tokens"",""presence_penalty"",""response_format"",""stop"",""structured_outputs"",""temperature"",""top_p""]",,text->text,"[""text""]","[""text""]",Llama3,llama3,0.00000009,0.0000006,,,,,,32768.0,4096.0,False,,,,,,,llama-31-lumimaid-8b|lumimaid-v02-8b|neversleep-lumimaid-v02-8b|neversleep/llama-31-lumimaid-8b,lumimaid-v02-8b
2026-02-23,neversleep/noromaid-20b,low,False,True,,,Noromaid 20B,neversleep/noromaid-20b,neversleep/noromaid-20b,,154.0,0,neversleep/noromaid-20b,or_only,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,neversleep/noromaid-20b,NeverSleep/Noromaid-20b-v0.1.1,1700956800.0,"A collab between IkariDev and Undi. This merge is suitable for RP, ERP, and general knowledge.

#merge #uncensored",4096.0,,"[""frequency_penalty"",""max_tokens"",""presence_penalty"",""response_format"",""stop"",""structured_outputs"",""temperature"",""top_p""]",,text->text,"[""text""]","[""text""]",Llama2,alpaca,0.000001,0.00000175,,,,,,4096.0,2048.0,False,,,,,,,neversleep/noromaid-20b|noromaid-20b,noromaid-20b
2026-02-23,nex-agi/deepseek-v31-nex-n1,low,False,True,,,Nex AGI: DeepSeek V3.1 Nex N1,nex-agi/deepseek-v3.1-nex-n1,nex-agi/deepseek-v3.1-nex-n1,,155.0,0,nex-agi/deepseek-v31-nex-n1,or_only,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nex-agi/deepseek-v31-nex-n1,nex-agi/DeepSeek-V3.1-Nex-N1,1765204393.0,"DeepSeek V3.1 Nex-N1 is the flagship release of the Nex-N1 series — a post-trained model designed to highlight agent autonomy, tool use, and real-world productivity. 

Nex-N1 demonstrates competitive performance across all evaluation scenarios, showing particularly strong results in practical coding and HTML generation tasks.",131072.0,,"[""frequency_penalty"",""response_format"",""structured_outputs"",""temperature"",""tool_choice"",""tools"",""top_k"",""top_p""]",,text->text,"[""text""]","[""text""]",DeepSeek,,0.00000027,0.000001,,,,,,131072.0,163840.0,False,,,,,,,deepseek-v31-nex-n1|nex-agi-deepseek-v31-nex-n1|nex-agi/deepseek-v31-nex-n1,deepseek-v31-nex-n1
2026-02-23,nousresearch/hermes-2-pro-llama-3-8b,low,False,True,,,NousResearch: Hermes 2 Pro - Llama-3 8B,nousresearch/hermes-2-pro-llama-3-8b,nousresearch/hermes-2-pro-llama-3-8b,,156.0,0,nousresearch/hermes-2-pro-llama-3-8b,or_only,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nousresearch/hermes-2-pro-llama-3-8b,NousResearch/Hermes-2-Pro-Llama-3-8B,1716768000.0,"Hermes 2 Pro is an upgraded, retrained version of Nous Hermes 2, consisting of an updated and cleaned version of the OpenHermes 2.5 Dataset, as well as a newly introduced Function Calling and JSON Mode dataset developed in-house.",8192.0,,"[""frequency_penalty"",""max_tokens"",""presence_penalty"",""repetition_penalty"",""response_format"",""seed"",""stop"",""structured_outputs"",""temperature"",""top_k"",""top_p""]",,text->text,"[""text""]","[""text""]",Llama3,chatml,0.00000014,0.00000014,,,,,,8192.0,8192.0,False,,,,,,,hermes-2-pro---llama-3-8b|hermes-2-pro-llama-3-8b|nousresearch-hermes-2-pro---llama-3-8b|nousresearch/hermes-2-pro-llama-3-8b,hermes-2-pro-llama-3-8b
2026-02-23,nousresearch/hermes-3-llama-31-405b,low,False,True,,,Nous: Hermes 3 405B Instruct (free),nousresearch/hermes-3-llama-3.1-405b:free,nousresearch/hermes-3-llama-3.1-405b,,157.0,0,nousresearch/hermes-3-llama-31-405b,or_only,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nousresearch/hermes-3-llama-31-405b,NousResearch/Hermes-3-Llama-3.1-405B,1723766400.0,"Hermes 3 is a generalist language model with many improvements over Hermes 2, including advanced agentic capabilities, much better roleplaying, reasoning, multi-turn conversation, long context coherence, and improvements across the board.

Hermes 3 405B is a frontier-level, full-parameter finetune of the Llama-3.1 405B foundation model, focused on aligning LLMs to the user, with powerful steering capabilities and control given to the end user.

The Hermes 3 series builds and expands on the Hermes 2 set of capabilities, including more powerful and reliable function calling and structured output capabilities, generalist assistant capabilities, and improved code generation skills.

Hermes 3 is competitive, if not superior, to Llama-3.1 Instruct models at general capabilities, with varying strengths and weaknesses attributable between the two.",131072.0,,"[""frequency_penalty"",""max_tokens"",""presence_penalty"",""stop"",""temperature"",""top_k"",""top_p""]",,text->text,"[""text""]","[""text""]",Llama3,chatml,0,0,,,,,,131072.0,16384.0,False,,,,,,,free|hermes-3-405b|hermes-3-405b-instruct-free|hermes-3-llama-31-405bfree|nous-hermes-3-405b-instruct-free|nousresearch/hermes-3-llama-31-405b|nousresearch/hermes-3-llama-31-405bfree,hermes-3-405b
2026-02-23,nousresearch/hermes-4-405b,low,False,True,,,Nous: Hermes 4 405B,nousresearch/hermes-4-405b,nousresearch/hermes-4-405b,,159.0,0,nousresearch/hermes-4-405b,or_only,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nousresearch/hermes-4-405b,NousResearch/Hermes-4-405B,1756235463.0,"Hermes 4 is a large-scale reasoning model built on Meta-Llama-3.1-405B and released by Nous Research. It introduces a hybrid reasoning mode, where the model can choose to deliberate internally with <think>...</think> traces or respond directly, offering flexibility between speed and depth. Users can control the reasoning behaviour with the `reasoning` `enabled` boolean. [Learn more in our docs](https://openrouter.ai/docs/use-cases/reasoning-tokens#enable-reasoning-with-default-config)

The model is instruction-tuned with an expanded post-training corpus (~60B tokens) emphasizing reasoning traces, improving performance in math, code, STEM, and logical reasoning, while retaining broad assistant utility. It also supports structured outputs, including JSON mode, schema adherence, function calling, and tool use. Hermes 4 is trained for steerability, lower refusal rates, and alignment toward neutral, user-directed behavior.",131072.0,,"[""frequency_penalty"",""include_reasoning"",""max_tokens"",""presence_penalty"",""reasoning"",""repetition_penalty"",""response_format"",""temperature"",""top_k"",""top_p""]",,text->text,"[""text""]","[""text""]",Other,,0.000001,0.000003,,,,,,131072.0,,False,,,,,,,hermes-4-405b|nous-hermes-4-405b|nousresearch/hermes-4-405b,hermes-4-405b
2026-02-23,nousresearch/hermes-4-70b,low,False,True,,,Nous: Hermes 4 70B,nousresearch/hermes-4-70b,nousresearch/hermes-4-70b,,160.0,0,nousresearch/hermes-4-70b,or_only,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nousresearch/hermes-4-70b,NousResearch/Hermes-4-70B,1756236182.0,"Hermes 4 70B is a hybrid reasoning model from Nous Research, built on Meta-Llama-3.1-70B. It introduces the same hybrid mode as the larger 405B release, allowing the model to either respond directly or generate explicit <think>...</think> reasoning traces before answering. Users can control the reasoning behaviour with the `reasoning` `enabled` boolean. [Learn more in our docs](https://openrouter.ai/docs/use-cases/reasoning-tokens#enable-reasoning-with-default-config)

This 70B variant is trained with the expanded post-training corpus (~60B tokens) emphasizing verified reasoning data, leading to improvements in mathematics, coding, STEM, logic, and structured outputs while maintaining general assistant performance. It supports JSON mode, schema adherence, function calling, and tool use, and is designed for greater steerability with reduced refusal rates.",131072.0,,"[""frequency_penalty"",""include_reasoning"",""max_tokens"",""presence_penalty"",""reasoning"",""repetition_penalty"",""response_format"",""temperature"",""top_k"",""top_p""]",,text->text,"[""text""]","[""text""]",Llama3,,0.00000013,0.0000004,,,,,,131072.0,,False,,,,,,,hermes-4-70b|nous-hermes-4-70b|nousresearch/hermes-4-70b,hermes-4-70b
2026-02-23,nvidia/llama-31-nemotron-70b-instruct,low,False,True,,,NVIDIA: Llama 3.1 Nemotron 70B Instruct,nvidia/llama-3.1-nemotron-70b-instruct,nvidia/llama-3.1-nemotron-70b-instruct,,161.0,0,nvidia/llama-31-nemotron-70b-instruct,or_only,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nvidia/llama-31-nemotron-70b-instruct,nvidia/Llama-3.1-Nemotron-70B-Instruct-HF,1728950400.0,"NVIDIA's Llama 3.1 Nemotron 70B is a language model designed for generating precise and useful responses. Leveraging [Llama 3.1 70B](/models/meta-llama/llama-3.1-70b-instruct) architecture and Reinforcement Learning from Human Feedback (RLHF), it excels in automatic alignment benchmarks. This model is tailored for applications requiring high accuracy in helpfulness and response generation, suitable for diverse user queries across multiple domains.

Usage of this model is subject to [Meta's Acceptable Use Policy](https://www.llama.com/llama3/use-policy/).",131072.0,,"[""frequency_penalty"",""max_tokens"",""min_p"",""presence_penalty"",""repetition_penalty"",""response_format"",""seed"",""stop"",""temperature"",""tool_choice"",""tools"",""top_k"",""top_p""]",,text->text,"[""text""]","[""text""]",Llama3,llama3,0.0000012,0.0000012,,,,,,131072.0,16384.0,False,,,,,,,llama-31-nemotron-70b|llama-31-nemotron-70b-instruct|nvidia-llama-31-nemotron-70b-instruct|nvidia/llama-31-nemotron-70b|nvidia/llama-31-nemotron-70b-instruct,llama-31-nemotron-70b
